sec,time,waiting_time_min
81487.0,22:38:07,33.22894987577868
81488.0,22:38:08,33.22894987577868
81489.0,22:38:09,32.56002566728154
81490.0,22:38:10,32.56002566728154
81491.0,22:38:11,32.038861322687204
81492.0,22:38:12,32.038861322687204
81493.0,22:38:13,32.038861322687204
81494.0,22:38:14,31.01563192551718
81495.0,22:38:15,30.505325863166703
81496.0,22:38:16,29.977085161236754
81497.0,22:38:17,29.977085161236754
81498.0,22:38:18,29.977085161236754
81499.0,22:38:19,29.977085161236754
81500.0,22:38:20,29.977085161236754
81501.0,22:38:21,29.977085161236754
81502.0,22:38:22,29.977085161236754
81503.0,22:38:23,29.977085161236754
81504.0,22:38:24,29.977085161236754
81505.0,22:38:25,29.977085161236754
81506.0,22:38:26,29.150470906389575
81507.0,22:38:27,29.150470906389575
81508.0,22:38:28,29.150470906389575
81509.0,22:38:29,29.150470906389575
81510.0,22:38:30,29.150470906389575
81511.0,22:38:31,29.150470906389575
